trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,num_distr,fixation.started,Target.started,mouse.started,trial.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,participant,session,date,expName,psychopyVersion,frameRate,expStart,
180,0,180,0,385.4579678999726,,385.41596039995784,5,385.4579678999726,385.4579678999726,0.01670940004987642,387.54386899998644,[0.225],[-0.475],[1],[0],[0],[2.1114414999610744],['Target'],04,001,2024-10-09_14h21.23.415,3.0 search,2024.1.5,None,2024-10-09 14h21.36.181803 +0530,
181,0,181,0,387.58746589999646,,387.5468273999868,5,387.58746589999646,387.58746589999646,0.01679859997238964,389.0736840000027,[-0.19333333333333333],[0.22],[1],[0],[0],[1.5103148000198416],['Target'],04,001,2024-10-09_14h21.23.415,3.0 search,2024.1.5,None,2024-10-09 14h21.36.181803 +0530,
182,0,182,0,389.13506149995374,,389.07691579998937,10,389.13506149995374,389.13506149995374,0.03218089998699725,390.8215358000016,[-0.36333333333333334],[-0.30333333333333334],[1],[0],[0],[1.7124561999808066],['Target'],04,001,2024-10-09_14h21.23.415,3.0 search,2024.1.5,None,2024-10-09 14h21.36.181803 +0530,
183,0,183,0,390.8656120999949,,390.8246973999776,5,390.8656120999949,390.8656120999949,0.0169894999708049,392.4524277999881,[-0.42333333333333334],[-0.415],[1],[0],[0],[1.6109725999995135],['Target'],04,001,2024-10-09_14h21.23.415,3.0 search,2024.1.5,None,2024-10-09 14h21.36.181803 +0530,
184,0,184,0,392.49644829996396,,392.4554650999489,5,392.49644829996396,392.49644829996396,0.016861100040841848,394.1155716999783,[-0.195],[0.22833333333333333],[1],[0],[0],[1.6434574999730103],['Target'],04,001,2024-10-09_14h21.23.415,3.0 search,2024.1.5,None,2024-10-09 14h21.36.181803 +0530,
185,0,185,0,394.1606669999892,,394.11879350000527,5,394.1606669999892,394.1606669999892,0.017959299962967634,395.6302777999663,[-0.43666666666666665],[0.4116666666666667],[1],[0],[0],[1.493646599992644],['Target'],04,001,2024-10-09_14h21.23.415,3.0 search,2024.1.5,None,2024-10-09 14h21.36.181803 +0530,
186,0,186,0,395.67476769996574,,395.63354479998816,5,395.67476769996574,395.67476769996574,0.01776290003908798,397.46082219999516,[0.12833333333333333],[-0.03833333333333333],[1],[0],[0],[1.8099526999867521],['Target'],04,001,2024-10-09_14h21.23.415,3.0 search,2024.1.5,None,2024-10-09 14h21.36.181803 +0530,
187,0,187,0,397.52161830000114,,397.46428610000294,10,397.52161830000114,397.52161830000114,0.032692399981897324,399.19395659997826,[0.04833333333333333],[0.39666666666666667],[1],[0],[0],[1.6969042000127956],['Target'],04,001,2024-10-09_14h21.23.415,3.0 search,2024.1.5,None,2024-10-09 14h21.36.181803 +0530,
188,0,188,0,399.269065600005,,399.203878899978,10,399.269065600005,399.269065600005,0.04139050003141165,401.52059499995084,[0.48833333333333334],[-0.46166666666666667],[1],[0],[0],[2.2785427999915555],['Target'],04,001,2024-10-09_14h21.23.415,3.0 search,2024.1.5,None,2024-10-09 14h21.36.181803 +0530,
189,0,189,0,401.5819501999649,,401.5236925999634,10,401.5819501999649,401.5819501999649,0.031155999982729554,404.8137055999832,[0.27],[-0.13666666666666666],[1],[0],[0],[3.259116100030951],['Target'],04,001,2024-10-09_14h21.23.415,3.0 search,2024.1.5,None,2024-10-09 14h21.36.181803 +0530,
190,0,190,0,404.8434534999542,,404.81679469998926,5,404.8434534999542,404.8434534999542,0.01653050002641976,408.759543299966,[-0.4766666666666667],[0.04666666666666667],[1],[0],[0],[3.926459699985571],['Target'],04,001,2024-10-09_14h21.23.415,3.0 search,2024.1.5,None,2024-10-09 14h21.36.181803 +0530,
191,0,191,0,408.82013879995793,,408.7626074999571,10,408.82013879995793,408.82013879995793,0.03178159997332841,411.00493509997614,[0.42],[-0.41333333333333333],[1],[0],[0],[2.2106138999806717],['Target'],04,001,2024-10-09_14h21.23.415,3.0 search,2024.1.5,None,2024-10-09 14h21.36.181803 +0530,
192,0,192,0,411.0667104999884,,411.0080794999958,10,411.0667104999884,411.0667104999884,0.03342910000355914,412.9855656999862,[-0.18166666666666667],[0.405],[1],[0],[0],[1.9443105000536889],['Target'],04,001,2024-10-09_14h21.23.415,3.0 search,2024.1.5,None,2024-10-09 14h21.36.181803 +0530,
193,0,193,0,413.0301791999955,,412.9885815999587,5,413.0301791999955,413.0301791999955,0.017119400028605014,414.65049299999373,[-0.35],[-0.125],[1],[0],[0],[1.6449005999602377],['Target'],04,001,2024-10-09_14h21.23.415,3.0 search,2024.1.5,None,2024-10-09 14h21.36.181803 +0530,
194,0,194,0,414.69419149996247,,414.65370659995824,5,414.69419149996247,414.69419149996247,0.017366299987770617,417.0622629999998,[-0.20166666666666666],[-0.2866666666666667],[1],[0],[0],[2.391377999971155],['Target'],04,001,2024-10-09_14h21.23.415,3.0 search,2024.1.5,None,2024-10-09 14h21.36.181803 +0530,
195,0,195,0,417.1249937999528,,417.0653989999555,10,417.1249937999528,417.1249937999528,0.03172989998711273,420.5076075999532,[0.27166666666666667],[0.16666666666666666],[1],[0],[0],[3.4107473000185564],['Target'],04,001,2024-10-09_14h21.23.415,3.0 search,2024.1.5,None,2024-10-09 14h21.36.181803 +0530,
196,0,196,0,420.5513376999879,,420.5107563000056,5,420.5513376999879,420.5513376999879,0.016525100043509156,422.5866724999505,[0.35833333333333334],[-0.3566666666666667],[1],[0],[0],[2.059668199974112],['Target'],04,001,2024-10-09_14h21.23.415,3.0 search,2024.1.5,None,2024-10-09 14h21.36.181803 +0530,
197,0,197,0,422.64798589999555,,422.58988089999184,10,422.64798589999555,422.64798589999555,0.032313000003341585,424.6318091999856,[-0.07],[0.33],[1],[0],[0],[2.009894600021653],['Target'],04,001,2024-10-09_14h21.23.415,3.0 search,2024.1.5,None,2024-10-09 14h21.36.181803 +0530,
198,0,198,0,424.67804809997324,,424.6348558999598,5,424.67804809997324,424.67804809997324,0.016956200008280575,426.5975392999826,[0.03666666666666667],[0.135],[1],[0],[0],[1.9459145999862812],['Target'],04,001,2024-10-09_14h21.23.415,3.0 search,2024.1.5,None,2024-10-09 14h21.36.181803 +0530,
199,0,199,0,426.64169649995165,,426.6008028999786,5,426.64169649995165,426.64169649995165,0.01693629997316748,428.39394249999896,[-0.49833333333333335],[-0.345],[1],[0],[0],[1.7765724000055343],['Target'],04,001,2024-10-09_14h21.23.415,3.0 search,2024.1.5,None,2024-10-09 14h21.36.181803 +0530,
