reward_today,future_reward,delay,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,fixation.started,text.started,key_resp.started,fixation.stopped,trial.stopped,key_resp.keys,key_resp.rt,key_resp.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
40,55,62,8,4,60,3,212.85529939993285,,212.8333712000167,212.85529939993285,213.84251190000214,213.84251190000214,213.85915050003678,215.12672419997398,t,1.2703728000633419,None,01,001,2024-11-18_08h55.44.741,7.0 Delay Discounting,2024.1.5,None,2024-11-18 08h55.58.565069 +0530,
67,75,119,8,5,61,5,215.15123600000516,,215.1290971999988,215.15123600000516,216.13875379995443,216.13875379995443,216.15533129998948,216.85902969993185,t,0.7159060999983922,None,01,001,2024-11-18_08h55.44.741,7.0 Delay Discounting,2024.1.5,None,2024-11-18 08h55.58.565069 +0530,
49,60,89,8,6,62,4,216.8843345999485,,216.86161829996854,216.8843345999485,217.86940680001862,217.86940680001862,217.8861338000279,218.8878795999335,t,1.002520199981518,None,01,001,2024-11-18_08h55.44.741,7.0 Delay Discounting,2024.1.5,None,2024-11-18 08h55.58.565069 +0530,
27,50,21,9,0,63,2,218.91199469997082,,218.89085600001272,218.91199469997082,219.89946190000046,219.89946190000046,219.91620969993528,220.6015862999484,l,0.6895502000115812,None,01,001,2024-11-18_08h55.44.741,7.0 Delay Discounting,2024.1.5,None,2024-11-18 08h55.58.565069 +0530,
49,60,89,9,1,64,4,220.62542970001232,,220.6038539999863,220.62542970001232,221.613261600025,221.613261600025,221.6300638000248,222.29931459994987,t,0.6815506999846548,None,01,001,2024-11-18_08h55.44.741,7.0 Delay Discounting,2024.1.5,None,2024-11-18 08h55.58.565069 +0530,
15,35,13,9,2,65,1,222.32524389994796,,222.3021120999474,222.32524389994796,223.31055840000045,223.31055840000045,223.32735000003595,223.97909889998846,l,0.6600234999787062,None,01,001,2024-11-18_08h55.44.741,7.0 Delay Discounting,2024.1.5,None,2024-11-18 08h55.58.565069 +0530,
78,80,162,9,3,66,6,224.00157449999824,,223.9813245999394,224.00157449999824,224.99131079996005,224.99131079996005,225.00785739999264,226.72634089994244,t,1.716984299942851,None,01,001,2024-11-18_08h55.44.741,7.0 Delay Discounting,2024.1.5,None,2024-11-18 08h55.58.565069 +0530,
40,55,62,9,4,67,3,226.7490620999597,,226.72868780000135,226.7490620999597,227.7368957999861,227.7368957999861,227.75352959998418,228.9878031000262,t,1.242386700003408,None,01,001,2024-11-18_08h55.44.741,7.0 Delay Discounting,2024.1.5,None,2024-11-18 08h55.58.565069 +0530,
11,30,7,9,5,68,0,229.01252109999768,,228.99016179994214,229.01252109999768,229.99990599998273,229.99990599998273,230.01653140003327,230.60204779997002,l,0.5932566999690607,None,01,001,2024-11-18_08h55.44.741,7.0 Delay Discounting,2024.1.5,None,2024-11-18 08h55.58.565069 +0530,
67,75,119,9,6,69,5,230.62659669993445,,230.60423029994126,230.62659669993445,231.61387749994174,231.61387749994174,231.63061270001344,232.69875109998975,t,1.0679098999826238,None,01,001,2024-11-18_08h55.44.741,7.0 Delay Discounting,2024.1.5,None,2024-11-18 08h55.58.565069 +0530,
