delay,freq,condition,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.rt,key_resp.duration,textbox.text,button.numClicks,button.timesOn,button.timesOff,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,polygon.started,polygon_2.started,key_resp.started,polygon.stopped,trial.stopped,trials.key_resp.keys,trials.key_resp.rt,trials.key_resp.duration,beep.started,sound_1.started,sound_1.stopped,beep.stopped,response.started,text.started,textbox.started,button.started,response.stopped,trials.textbox.text,trials.button.numClicks,trials.button.timesOn,trials.button.timesOff,participant,session,date,expName,psychopyVersion,frameRate,expStart,
0.4,1000,exp,345,9,28,space,0.2470236000372097,None,678,1,[1.6545348999788985],[1.654542299977038],28,9,345,10,1427.573620500043,,1427.560299100005,1427.573620500043,1428.5728155000252,1428.5728155000252,1428.5728155000252,1428.8276298000128,space,0.2470236000372097,None,1428.8284451999934,1429.239707266683,1429.5556830000132,1429.5383008000208,1429.5387286000187,1429.5556830000132,1429.5556830000132,1429.5556830000132,1431.2109229000052,678,1,[1.6545348999788985],[1.654542299977038],874043,001,2024-11-14_12h00.52.057,6.0 Intentional Binding,2024.2.4,60.56656387108725,2024-11-14 12h01.04.102328 +0530,
0.1,1000,exp,346,10,28,space,0.26236200000857934,None,678,1,[1.737992000009399],[1.7379999000113457],28,10,346,3,1431.2235743000056,,1431.2112296000123,1431.2235743000056,1432.2239471999928,1432.2239471999928,1432.2239471999928,1432.4944318000344,space,0.26236200000857934,None,1432.4953056999948,1432.6067017666685,1432.9216162000084,1432.9090836000396,1432.9097458000178,1432.9216162000084,1432.9216162000084,1432.9216162000084,1434.6603166999994,678,1,[1.737992000009399],[1.7379999000113457],874043,001,2024-11-14_12h00.52.057,6.0 Intentional Binding,2024.2.4,60.56656387108725,2024-11-14 12h01.04.102328 +0530,
0.4,1000,exp,347,11,28,space,0.2631139999721199,None,900,1,[1.721411500009708],[1.721421200025361],28,11,347,7,1434.6732064000098,,1434.6606237000087,1434.6732064000098,1435.6731215000036,1435.6731215000036,1435.6731215000036,1435.9456457000342,space,0.2631139999721199,None,1435.946529800014,1436.3565352666812,1436.6724410000024,1436.6572341000428,1436.657764500007,1436.6724410000024,1436.6724410000024,1436.6724410000024,1438.3945838999934,900,1,[1.721411500009708],[1.721421200025361],874043,001,2024-11-14_12h00.52.057,6.0 Intentional Binding,2024.2.4,60.56656387108725,2024-11-14 12h01.04.102328 +0530,
0.7,1000,exp,348,0,29,space,0.2510822999756783,None,890,1,[1.8377044999506325],[1.8377133999601938],29,0,348,5,1438.406898300047,,1438.3949148000102,1438.406898300047,1439.4066095000017,1439.4066095000017,1439.4066095000017,1439.6605689999997,space,0.2510822999756783,None,1439.6613441000227,1440.3730348667052,1440.6884533000411,1440.6747707999893,1440.675205400039,1440.6884533000411,1440.6884533000411,1440.6884533000411,1442.5268480000086,890,1,[1.8377044999506325],[1.8377133999601938],874043,001,2024-11-14_12h00.52.057,6.0 Intentional Binding,2024.2.4,60.56656387108725,2024-11-14 12h01.04.102328 +0530,
0.4,1000,exp,349,1,29,space,0.3124623000039719,None,900,1,[1.6197958000120707],[1.619803600013256],29,1,349,10,1442.540659499995,,1442.5271589999902,1442.540659499995,1443.5395485000336,1443.5395485000336,1443.5395485000336,1443.8613078999915,space,0.3124623000039719,None,1443.8621904000174,1444.2725004666756,1444.605987899995,1444.5786953000352,1444.579114000022,1444.605987899995,1444.605987899995,1444.605987899995,1446.2265299000428,900,1,[1.6197958000120707],[1.619803600013256],874043,001,2024-11-14_12h00.52.057,6.0 Intentional Binding,2024.2.4,60.56656387108725,2024-11-14 12h01.04.102328 +0530,
0.4,1000,exp,350,2,29,space,0.275863999966532,None,560,1,[2.2039985999581404],[2.2040062999585643],29,2,350,7,1446.2398439000244,,1446.2268458000035,1446.2398439000244,1447.2404157000128,1447.2404157000128,1447.2404157000128,1447.5266457000398,space,0.275863999966532,None,1447.527545000019,1447.9404202667104,1448.2549824000453,1448.2375440000324,1448.237996800046,1448.2549824000453,1448.2549824000453,1448.2549824000453,1450.4597145000007,560,1,[2.2039985999581404],[2.2040062999585643],874043,001,2024-11-14_12h00.52.057,6.0 Intentional Binding,2024.2.4,60.56656387108725,2024-11-14 12h01.04.102328 +0530,
0.4,400,unexp,351,3,29,space,0.32819390000076964,None,800,1,[1.8199359000427648],[1.8199436000431888],29,3,351,1,1450.4727463000454,,1450.4599647000432,1450.4727463000454,1451.4727669000276,1451.4727669000276,1451.4727669000276,1451.8095884000068,space,0.32819390000076964,None,1451.8104472000268,1452.2234429667044,1452.5563774000038,1452.5255611999892,1452.5261011000257,1452.5563774000038,1452.5563774000038,1452.5563774000038,1454.37705499999,800,1,[1.8199359000427648],[1.8199436000431888],874043,001,2024-11-14_12h00.52.057,6.0 Intentional Binding,2024.2.4,60.56656387108725,2024-11-14 12h01.04.102328 +0530,
0.7,400,unexp,352,4,29,space,0.2781216999865137,None,450,1,[1.7369079000200145],[1.7369159000227228],29,4,352,2,1454.3897400000133,,1454.3773206000333,1454.3897400000133,1455.3893706999952,1455.3893706999952,1455.3893706999952,1455.6769894000026,space,0.2781216999865137,None,1455.6778611000045,1456.3898576666872,1456.7235335000441,1456.6964614000171,1456.69688220002,1456.7235335000441,1456.7235335000441,1456.7235335000441,1458.4611628000275,450,1,[1.7369079000200145],[1.7369159000227228],874043,001,2024-11-14_12h00.52.057,6.0 Intentional Binding,2024.2.4,60.56656387108725,2024-11-14 12h01.04.102328 +0530,
0.1,1000,exp,353,5,29,space,0.31689730001380667,None,800,1,[2.0207868000143208],[2.0207983999862336],29,5,353,3,1458.4725818000152,,1458.4614131000126,1458.4725818000152,1459.472954900004,1459.472954900004,1459.472954900004,1459.7940750000416,space,0.31689730001380667,None,1459.7947458000272,1459.9060055667107,1460.2214317999897,1460.2059844000032,1460.2064521000138,1460.2214317999897,1460.2214317999897,1460.2214317999897,1462.2430123999948,800,1,[2.0207868000143208],[2.0207983999862336],874043,001,2024-11-14_12h00.52.057,6.0 Intentional Binding,2024.2.4,60.56656387108725,2024-11-14 12h01.04.102328 +0530,
0.1,1000,exp,354,6,29,space,0.2698579000425525,None,900,1,[1.5713271000422537],[1.5713366999989375],29,6,354,6,1462.2555762000266,,1462.2433238000376,1462.2555762000266,1463.256081300031,1463.256081300031,1463.256081300031,1463.5272128999932,space,0.2698579000425525,None,1463.527890300029,1463.6396730666786,1463.9548014000175,1463.9393907000194,1463.9399196000304,1463.9548014000175,1463.9548014000175,1463.9548014000175,1465.5269163000048,900,1,[1.5713271000422537],[1.5713366999989375],874043,001,2024-11-14_12h00.52.057,6.0 Intentional Binding,2024.2.4,60.56656387108725,2024-11-14 12h01.04.102328 +0530,
0.7,1000,exp,355,7,29,space,0.2624072000035085,None,900,1,[1.671087599999737],[1.6710974000161514],29,7,355,11,1465.5392896000412,,1465.5271967000444,1465.5392896000412,1466.5389354000217,1466.5389354000217,1466.5389354000217,1466.8105981000117,space,0.2624072000035085,None,1466.8114787000231,1467.5228280666672,1467.8389704000438,1467.822207099991,1467.822764600045,1467.8389704000438,1467.8389704000438,1467.8389704000438,1469.5107865000027,900,1,[1.671087599999737],[1.6710974000161514],874043,001,2024-11-14_12h00.52.057,6.0 Intentional Binding,2024.2.4,60.56656387108725,2024-11-14 12h01.04.102328 +0530,
0.1,1000,exp,356,8,29,space,0.23316689999774098,None,900,1,[1.7212510000099428],[1.7212588000111282],29,8,356,9,1469.5227137000184,,1469.511086500017,1469.5227137000184,1470.5227882000036,1470.5227882000036,1470.5227882000036,1470.7610128000379,space,0.23316689999774098,None,1470.7618133000215,1470.872344366686,1471.188026799995,1471.1716629000148,1471.1720804999932,1471.188026799995,1471.188026799995,1471.188026799995,1472.9100286000175,900,1,[1.7212510000099428],[1.7212588000111282],874043,001,2024-11-14_12h00.52.057,6.0 Intentional Binding,2024.2.4,60.56656387108725,2024-11-14 12h01.04.102328 +0530,
0.4,1000,exp,357,9,29,space,0.2602197999949567,None,780,1,[1.8545007999637164],[1.854508399963379],29,9,357,4,1472.9224861999974,,1472.9103414000128,1472.9224861999974,1473.9227034000214,1473.9227034000214,1473.9227034000214,1474.1933083999902,space,0.2602197999949567,None,1474.1941764000221,1474.6060720667049,1474.921751100046,1474.905222600035,1474.9056382999988,1474.921751100046,1474.921751100046,1474.921751100046,1476.77707250003,780,1,[1.8545007999637164],[1.854508399963379],874043,001,2024-11-14_12h00.52.057,6.0 Intentional Binding,2024.2.4,60.56656387108725,2024-11-14 12h01.04.102328 +0530,
0.1,400,unexp,358,10,29,space,0.25191640004049987,None,900,1,[1.6555041000247002],[1.655511800025124],29,10,358,0,1476.7893699000124,,1476.77731949999,1476.7893699000124,1477.7898319000378,1477.7898319000378,1477.7898319000378,1478.0438609000412,space,0.25191640004049987,None,1478.0445062000072,1478.1559333666848,1478.4713540000375,1478.4573138999986,1478.4578225000296,1478.4713540000375,1478.4713540000375,1478.4713540000375,1480.1276054999908,900,1,[1.6555041000247002],[1.655511800025124],874043,001,2024-11-14_12h00.52.057,6.0 Intentional Binding,2024.2.4,60.56656387108725,2024-11-14 12h01.04.102328 +0530,
0.7,1000,exp,359,11,29,space,0.3684763999772258,None,678,1,[1.7361310999840498],[1.736138399981428],29,11,359,8,1480.1398776000133,,1480.1278519000043,1480.1398776000133,1481.139186400047,1481.139186400047,1481.139186400047,1481.5108416000148,space,0.3684763999772258,None,1481.5116374000208,1482.2232168666708,1482.5388403999968,1482.5216148000327,1482.5220508000348,1482.5388403999968,1482.5388403999968,1482.5388403999968,1484.2756446000421,678,1,[1.7361310999840498],[1.736138399981428],874043,001,2024-11-14_12h00.52.057,6.0 Intentional Binding,2024.2.4,60.56656387108725,2024-11-14 12h01.04.102328 +0530,
0.4,1000,exp,360,0,30,space,0.6091859999578446,None,78,1,[3.7364983000443317],[3.736505900043994],30,0,360,7,1484.2889312999905,,1484.2758881000336,1484.2889312999905,1485.2893422000343,1485.2893422000343,1485.2893422000343,1485.9097711000359,space,0.6091859999578446,None,1485.9106369999936,1486.3225032666853,1486.6557210000465,1486.6281960000051,1486.6287102000206,1486.6557210000465,1486.6557210000465,1486.6557210000465,1490.392860300024,78,1,[3.7364983000443317],[3.736505900043994],874043,001,2024-11-14_12h00.52.057,6.0 Intentional Binding,2024.2.4,60.56656387108725,2024-11-14 12h01.04.102328 +0530,
0.1,1000,exp,361,1,30,space,0.30022019997704774,None,900,1,[1.6549405000405386],[1.6549480000394396],30,1,361,9,1490.406787600019,,1490.3931773999939,1490.406787600019,1491.40640050004,1491.40640050004,1491.4226363000344,1491.7102020000457,space,0.30022019997704774,None,1491.7108522999915,1491.8222975666906,1492.1378772000317,1492.1217923000222,1492.1222282000235,1492.1378772000317,1492.1378772000317,1492.1378772000317,1493.7935329000466,900,1,[1.6549405000405386],[1.6549480000394396],874043,001,2024-11-14_12h00.52.057,6.0 Intentional Binding,2024.2.4,60.56656387108725,2024-11-14 12h01.04.102328 +0530,
0.4,1000,exp,362,2,30,space,0.3376859000418335,None,900,1,[1.5036760999937542],[1.5036859999527223],30,2,362,4,1493.8063669000403,,1493.7937792000012,1493.8063669000403,1494.8061963000218,1494.8061963000218,1494.8061963000218,1495.1605914999964,space,0.3376859000418335,None,1495.1614029000048,1495.5721155667018,1495.9059894999955,1495.876392200007,1495.876805900014,1495.9059894999955,1495.9059894999955,1495.9059894999955,1497.410447000002,900,1,[1.5036760999937542],[1.5036859999527223],874043,001,2024-11-14_12h00.52.057,6.0 Intentional Binding,2024.2.4,60.56656387108725,2024-11-14 12h01.04.102328 +0530,
0.4,1000,exp,363,3,30,space,0.5064835000084713,None,700,1,[2.7712467999663204],[2.7712546999682672],30,3,363,10,1497.4226488000131,,1497.4107506000437,1497.4226488000131,1498.4225237999926,1498.4225237999926,1498.4225237999926,1498.9438037000364,space,0.5064835000084713,None,1498.944701100001,1499.3556523667105,1499.6715069999918,1499.6561723999912,1499.6565789000015,1499.6715069999918,1499.6715069999918,1499.6715069999918,1502.4435008,700,1,[2.7712467999663204],[2.7712546999682672],874043,001,2024-11-14_12h00.52.057,6.0 Intentional Binding,2024.2.4,60.56656387108725,2024-11-14 12h01.04.102328 +0530,
0.7,1000,exp,364,4,30,space,0.2288723000092432,None,800,1,[1.7206646999693476],[1.720674499985762],30,4,364,5,1502.4561009000172,,1502.4437494000304,1502.4561009000172,1503.4556299000396,1503.4556299000396,1503.4556299000396,1503.6931822000188,space,0.2288723000092432,None,1503.693837800005,1504.4053587666751,1504.7398376000347,1504.7086089000222,1504.7090176999918,1504.7398376000347,1504.7398376000347,1504.7398376000347,1506.461253400019,800,1,[1.7206646999693476],[1.720674499985762],874043,001,2024-11-14_12h00.52.057,6.0 Intentional Binding,2024.2.4,60.56656387108725,2024-11-14 12h01.04.102328 +0530,
0.7,1000,exp,365,5,30,space,0.401432000042405,None,890,1,[1.504851099976804],[1.5048590999795124],30,5,365,8,1506.4723935000366,,1506.461548399995,1506.4723935000366,1507.4722680000123,1507.4722680000123,1507.4722680000123,1507.8769703000435,space,0.401432000042405,None,1507.8776010000147,1508.5892356666775,1508.9045029000263,1508.8902390000294,1508.8906468999921,1508.9045029000263,1508.9045029000263,1508.9045029000263,1510.4100613000337,890,1,[1.504851099976804],[1.5048590999795124],874043,001,2024-11-14_12h00.52.057,6.0 Intentional Binding,2024.2.4,60.56656387108725,2024-11-14 12h01.04.102328 +0530,
0.7,1000,exp,366,6,30,space,0.23385900002904236,None,890,1,[1.6211441000341438],[1.6211517000338063],30,6,366,11,1510.422232300043,,1510.4103076000465,1510.422232300043,1511.422214100021,1511.422214100021,1511.422214100021,1511.6599686000263,space,0.23385900002904236,None,1511.6608293000027,1512.3724201666812,1512.7047849000082,1512.6770033999928,1512.6774111000123,1512.7047849000082,1512.7047849000082,1512.7047849000082,1514.3266365000163,890,1,[1.6211441000341438],[1.6211517000338063],874043,001,2024-11-14_12h00.52.057,6.0 Intentional Binding,2024.2.4,60.56656387108725,2024-11-14 12h01.04.102328 +0530,
0.1,400,unexp,367,7,30,space,0.43665170000167564,None,890,1,[2.204857599979732],[2.2048649999778718],30,7,367,0,1514.3398329000338,,1514.3269001000444,1514.3398329000338,1515.3384185000323,1515.3384185000323,1515.355475599994,1515.7763674000162,space,0.43665170000167564,None,1515.777112300042,1515.8894578666698,1516.2044637000072,1516.1901691000094,1516.1906603000243,1516.2044637000072,1516.2044637000072,1516.2044637000072,1518.4100435000146,890,1,[2.204857599979732],[2.2048649999778718],874043,001,2024-11-14_12h00.52.057,6.0 Intentional Binding,2024.2.4,60.56656387108725,2024-11-14 12h01.04.102328 +0530,
0.7,400,unexp,368,8,30,space,0.19221209996612743,None,800,1,[2.786581300024409],[2.78658880002331],30,8,368,2,1518.422441600007,,1518.4103463999927,1518.422441600007,1519.4221110999933,1519.4221110999933,1519.4221110999933,1519.627338499995,space,0.19221209996612743,None,1519.6283137000282,1520.3385294667135,1520.6726775999996,1520.6451972000068,1520.6456153000472,1520.6726775999996,1520.6726775999996,1520.6726775999996,1523.459939500026,800,1,[2.786581300024409],[2.78658880002331],874043,001,2024-11-14_12h00.52.057,6.0 Intentional Binding,2024.2.4,60.56656387108725,2024-11-14 12h01.04.102328 +0530,
0.1,1000,exp,369,9,30,space,0.21069330000318587,None,890,1,[1.8705848999670707],[1.870593599975109],30,9,369,3,1523.471714400046,,1523.4601859000395,1523.471714400046,1524.4721003000159,1524.4721003000159,1524.4721003000159,1524.6931306000333,space,0.21069330000318587,None,1524.6940048999968,1524.805418566688,1525.1211684000446,1525.1042265000287,1525.1046610000194,1525.1211684000446,1525.1211684000446,1525.1211684000446,1526.9925974000362,890,1,[1.8705848999670707],[1.870593599975109],874043,001,2024-11-14_12h00.52.057,6.0 Intentional Binding,2024.2.4,60.56656387108725,2024-11-14 12h01.04.102328 +0530,
0.1,1000,exp,370,10,30,space,0.34291229996597394,None,890,1,[1.6881597999599762],[1.6881673999596387],30,10,370,6,1527.0053041999927,,1526.9928464000113,1527.0053041999927,1528.0050577000366,1528.0050577000366,1528.0050577000366,1528.35975090001,space,0.34291229996597394,None,1528.360417900025,1528.4717220666973,1528.787714300037,1528.7736059000017,1528.7740256999969,1528.787714300037,1528.787714300037,1528.787714300037,1530.4765615999931,890,1,[1.6881597999599762],[1.6881673999596387],874043,001,2024-11-14_12h00.52.057,6.0 Intentional Binding,2024.2.4,60.56656387108725,2024-11-14 12h01.04.102328 +0530,
0.4,400,unexp,371,11,30,space,0.22948430001270026,None,900,1,[1.56967179995263],[1.569679499953054],30,11,371,1,1530.488707899989,,1530.476866800047,1530.488707899989,1531.4883850000333,1531.4883850000333,1531.4883850000333,1531.7265406000079,space,0.22948430001270026,None,1531.727234399994,1532.1382949666624,1532.472398300015,1532.4428795000422,1532.4432873000042,1532.472398300015,1532.472398300015,1532.472398300015,1534.0428154999972,900,1,[1.56967179995263],[1.569679499953054],874043,001,2024-11-14_12h00.52.057,6.0 Intentional Binding,2024.2.4,60.56656387108725,2024-11-14 12h01.04.102328 +0530,
0.1,400,unexp,372,0,31,space,0.19245640002191067,None,780,1,[2.387819199997466],[2.387826699996367],31,0,372,0,1534.0552270000335,,1534.043127800047,1534.0552270000335,1535.0553393000155,1535.0553393000155,1535.0553393000155,1535.25911730004,space,0.19245640002191067,None,1535.2597785000107,1535.3719710666958,1535.6875384000014,1535.6751199000282,1535.6755251000286,1535.6875384000014,1535.6875384000014,1535.6875384000014,1538.0760352000361,780,1,[2.387819199997466],[2.387826699996367],874043,001,2024-11-14_12h00.52.057,6.0 Intentional Binding,2024.2.4,60.56656387108725,2024-11-14 12h01.04.102328 +0530,
0.1,1000,exp,373,1,31,space,0.2489693000097759,None,700,1,[1.7700490999850444],[1.770056499983184],31,1,373,9,1538.0885951000382,,1538.0762757000048,1538.0885951000382,1539.088690500008,1539.088690500008,1539.088690500008,1539.3425713999895,space,0.2489693000097759,None,1539.3435840000166,1539.4548669667022,1539.7886201000074,1539.7606663000188,1539.761072800029,1539.7886201000074,1539.7886201000074,1539.7886201000074,1541.5594798999955,700,1,[1.7700490999850444],[1.770056499983184],874043,001,2024-11-14_12h00.52.057,6.0 Intentional Binding,2024.2.4,60.56656387108725,2024-11-14 12h01.04.102328 +0530,
0.7,1000,exp,374,2,31,space,0.23068790003890172,None,80,1,[1.4707329999655485],[1.4707433999865316],31,2,374,5,1541.5720110000111,,1541.559830000042,1541.5720110000111,1542.5721472000005,1542.5721472000005,1542.5721472000005,1542.809181699995,space,0.23068790003890172,None,1542.8098418000154,1543.5217340666607,1543.8549563999986,1543.8248438000446,1543.8253317000344,1543.8549563999986,1543.8549563999986,1543.8549563999986,1545.3264014000306,80,1,[1.4707329999655485],[1.4707433999865316],874043,001,2024-11-14_12h00.52.057,6.0 Intentional Binding,2024.2.4,60.56656387108725,2024-11-14 12h01.04.102328 +0530,
0.4,1000,exp,375,3,31,space,0.25177550001535565,None,80,1,[1.2708913999958895],[1.2708988999947906],31,3,375,4,1545.338459599996,,1545.3266465000343,1545.338459599996,1546.3382217999897,1546.3382217999897,1546.3382217999897,1546.594365100027,space,0.25177550001535565,None,1546.5950044000056,1547.0055155666817,1547.3382463000016,1547.306057400012,1547.3065424000379,1547.3382463000016,1547.3382463000016,1547.3382463000016,1548.6098689000355,80,1,[1.2708913999958895],[1.2708988999947906],874043,001,2024-11-14_12h00.52.057,6.0 Intentional Binding,2024.2.4,60.56656387108725,2024-11-14 12h01.04.102328 +0530,
0.1,1000,exp,376,4,31,space,0.08614480000687763,None,70,1,[2.0206276000244543],[2.0206368000363],31,4,376,6,1548.6220086000394,,1548.6101198000251,1548.6220086000394,1549.6215170000214,1549.6215170000214,1549.6215170000214,1549.7116017999942,space,0.08614480000687763,None,1549.7124511000002,1549.8220475667079,1550.1545089000138,1550.1290015000268,1550.1294054000173,1550.1545089000138,1550.1545089000138,1550.1545089000138,1552.1759285000153,70,1,[2.0206276000244543],[2.0206368000363],874043,001,2024-11-14_12h00.52.057,6.0 Intentional Binding,2024.2.4,60.56656387108725,2024-11-14 12h01.04.102328 +0530,
0.7,1000,exp,377,5,31,space,0.231469799997285,None,80,1,[2.2546882000169717],[2.2546957000158727],31,5,377,11,1552.189122700016,,1552.1762612000457,1552.189122700016,1553.1885624999995,1553.1885624999995,1553.1885624999995,1553.4263788000098,space,0.231469799997285,None,1553.4272054000176,1554.1384931666582,1554.4539972000057,1554.4383428000147,1554.4387879000278,1554.4539972000057,1554.4539972000057,1554.4539972000057,1556.7094115000218,80,1,[2.2546882000169717],[2.2546957000158727],874043,001,2024-11-14_12h00.52.057,6.0 Intentional Binding,2024.2.4,60.56656387108725,2024-11-14 12h01.04.102328 +0530,
0.4,1000,exp,378,6,31,space,0.24642039998434484,None,900,1,[1.537239299970679],[1.53724679996958],31,6,378,10,1556.7220383000094,,1556.7096563000232,1556.7220383000094,1557.7223068000167,1557.7223068000167,1557.7223068000167,1557.975983100012,space,0.24642039998434484,None,1557.9767543000053,1558.390088266697,1558.7205231999978,1558.6961859000148,1558.6967493999982,1558.7205231999978,1558.7205231999978,1558.7205231999978,1560.2585302999942,900,1,[1.537239299970679],[1.53724679996958],874043,001,2024-11-14_12h00.52.057,6.0 Intentional Binding,2024.2.4,60.56656387108725,2024-11-14 12h01.04.102328 +0530,
0.1,1000,exp,379,7,31,space,0.24687360000098124,None,900,1,[2.0213708000374027],[2.0213813000009395],31,7,379,3,1560.2713321000338,,1560.2588380000088,1560.2713321000338,1561.2715379000292,1561.2715379000292,1561.2715379000292,1561.5253170999931,space,0.24687360000098124,None,1561.526244400011,1561.6385864666702,1561.9538148000138,1561.9374244000064,1561.937835699995,1561.9538148000138,1561.9538148000138,1561.9538148000138,1563.9760151000228,900,1,[2.0213708000374027],[2.0213813000009395],874043,001,2024-11-14_12h00.52.057,6.0 Intentional Binding,2024.2.4,60.56656387108725,2024-11-14 12h01.04.102328 +0530,
0.4,1000,exp,380,8,31,space,0.3255603999714367,None,900,1,[1.9190497000236064],[1.9190579000278376],31,8,380,7,1563.9885591000202,,1563.9763200000161,1563.9885591000202,1564.9885615000385,1564.9885615000385,1564.9885615000385,1565.3269219000358,space,0.3255603999714367,None,1565.327801800042,1565.7378426666876,1566.0721467999974,1566.0439972000313,1566.044400200015,1566.0721467999974,1566.0721467999974,1566.0721467999974,1567.9919054000056,900,1,[1.9190497000236064],[1.9190579000278376],874043,001,2024-11-14_12h00.52.057,6.0 Intentional Binding,2024.2.4,60.56656387108725,2024-11-14 12h01.04.102328 +0530,
0.4,400,unexp,381,9,31,space,2.2740153999766335,None,900,1,[1.320156300032977],[1.3201657000463456],31,9,381,1,1568.0050103000249,,1567.9922735000146,1568.0050103000249,1569.0046216000337,1569.0046216000337,1569.0046216000337,1571.2922153000254,space,2.2740153999766335,None,1571.2930843000067,1571.7051754666647,1572.0382137999986,1572.00696160004,1572.0074042000342,1572.0382137999986,1572.0382137999986,1572.0382137999986,1573.359169000003,900,1,[1.320156300032977],[1.3201657000463456],874043,001,2024-11-14_12h00.52.057,6.0 Intentional Binding,2024.2.4,60.56656387108725,2024-11-14 12h01.04.102328 +0530,
0.7,1000,exp,382,10,31,space,0.42862669995520264,None,900,1,[1.2532841000356711],[1.2532916000345722],31,10,382,8,1573.3713404000155,,1573.3594110000413,1573.3713404000155,1574.3712719000177,1574.3712719000177,1574.3712719000177,1574.8090144000016,space,0.42862669995520264,None,1574.8097055000253,1575.5219467667087,1575.8544534000102,1575.8260081000044,1575.8277009000303,1575.8544534000102,1575.8544534000102,1575.8544534000102,1577.1084687000257,900,1,[1.2532841000356711],[1.2532916000345722],874043,001,2024-11-14_12h00.52.057,6.0 Intentional Binding,2024.2.4,60.56656387108725,2024-11-14 12h01.04.102328 +0530,
0.7,400,unexp,383,11,31,space,0.27763920003781095,None,90,1,[1.805434200039599],[1.805443000048399],31,11,383,2,1577.1215627000201,,1577.1087101000012,1577.1215627000201,1578.121500600013,1578.121500600013,1578.121500600013,1578.4088522000238,space,0.27763920003781095,None,1578.40958159999,1579.1217490666934,1579.4369780000416,1579.420629500004,1579.4210415999987,1579.4369780000416,1579.4369780000416,1579.4369780000416,1581.2431712000398,90,1,[1.805434200039599],[1.805443000048399],874043,001,2024-11-14_12h00.52.057,6.0 Intentional Binding,2024.2.4,60.56656387108725,2024-11-14 12h01.04.102328 +0530,
0.1,1000,exp,384,0,32,space,0.2761954999878071,None,900,1,[1.6056175000267103],[1.6056305000092834],32,0,384,9,1581.255199200008,,1581.2434168999898,1581.255199200008,1582.2554118999979,1582.2554118999979,1582.2554118999979,1582.5422521000146,space,0.2761954999878071,None,1582.5429311000044,1582.6547590667071,1582.970449400018,1582.9554618000402,1582.9558734000311,1582.970449400018,1582.970449400018,1582.970449400018,1584.5769683000399,900,1,[1.6056175000267103],[1.6056305000092834],874043,001,2024-11-14_12h00.52.057,6.0 Intentional Binding,2024.2.4,60.56656387108725,2024-11-14 12h01.04.102328 +0530,
0.7,1000,exp,385,1,32,space,0.36954700003843755,None,120,1,[1.7383261999930255],[1.738333799992688],32,1,385,5,1584.588145100046,,1584.5772903999896,1584.588145100046,1585.5880694999942,1585.5880694999942,1585.5880694999942,1585.9590689000324,space,0.36954700003843755,None,1585.9597375000012,1586.6715888666843,1586.9866859000176,1586.9728556000046,1586.9732800000347,1586.9866859000176,1586.9866859000176,1586.9866859000176,1588.7257719000336,120,1,[1.7383261999930255],[1.738333799992688],874043,001,2024-11-14_12h00.52.057,6.0 Intentional Binding,2024.2.4,60.56656387108725,2024-11-14 12h01.04.102328 +0530,
0.4,1000,exp,386,2,32,space,0.3050939000095241,None,120,1,[1.9377944000298157],[1.9378074000123888],32,2,386,10,1588.7379686000058,,1588.7260816000053,1588.7379686000058,1589.7379315000144,1589.7379315000144,1589.7379315000144,1590.0588881000294,space,0.3050939000095241,None,1590.05982710002,1590.4709735667022,1590.7869057999924,1590.7705046000192,1590.7709170000162,1590.7869057999924,1590.7869057999924,1590.7869057999924,1592.7256007000105,120,1,[1.9377944000298157],[1.9378074000123888],874043,001,2024-11-14_12h00.52.057,6.0 Intentional Binding,2024.2.4,60.56656387108725,2024-11-14 12h01.04.102328 +0530,
0.4,400,unexp,387,3,32,space,0.2917842000024393,None,120,1,[1.7543155999737792],[1.7543231999734417],32,3,387,1,1592.7379384000087,,1592.7258752000052,1592.7379384000087,1593.7380165000213,1593.7380165000213,1593.7380165000213,1594.0421027000411,space,0.2917842000024393,None,1594.042960699997,1594.4554046666638,1594.7883363,1594.7598972000415,1594.7603924000286,1594.7883363,1594.7883363,1594.7883363,1596.5434582000016,120,1,[1.7543155999737792],[1.7543231999734417],874043,001,2024-11-14_12h00.52.057,6.0 Intentional Binding,2024.2.4,60.56656387108725,2024-11-14 12h01.04.102328 +0530,
0.1,400,unexp,388,4,32,space,0.2209353999933228,None,120,1,[1.971560399979353],[1.9715677999774925],32,4,388,0,1596.5550640000147,,1596.543795000005,1596.5550640000147,1597.5542958000442,1597.5542958000442,1597.5542958000442,1597.7919586999924,space,0.2209353999933228,None,1597.7926003999892,1597.9043956666758,1598.220077200036,1598.2052269999986,1598.2056567000109,1598.220077200036,1598.220077200036,1598.220077200036,1600.1923908000463,120,1,[1.971560399979353],[1.9715677999774925],874043,001,2024-11-14_12h00.52.057,6.0 Intentional Binding,2024.2.4,60.56656387108725,2024-11-14 12h01.04.102328 +0530,
