70.6952 	DATA 	Keypress: right
70.7043 	EXP 	fixation: autoDraw = False
70.7043 	EXP 	grating: autoDraw = False
70.7043 	EXP 	grating: ori = 2.5
70.7043 	EXP 	fixation: autoDraw = True
71.2048 	INFO 	Keyboard events cleared
71.2037 	EXP 	grating: autoDraw = True
71.2373 	EXP 	fixation: autoDraw = False
71.5363 	EXP 	grating: autoDraw = False
72.2917 	DATA 	Keypress: right
72.3017 	EXP 	fixation: autoDraw = False
72.3017 	EXP 	grating: autoDraw = False
72.3017 	EXP 	grating: ori = 2.0
72.3017 	EXP 	fixation: autoDraw = True
72.8021 	INFO 	Keyboard events cleared
72.8010 	EXP 	grating: autoDraw = True
72.8346 	EXP 	fixation: autoDraw = False
73.1339 	EXP 	grating: autoDraw = False
73.5590 	DATA 	Keypress: right
73.5665 	EXP 	fixation: autoDraw = False
73.5665 	EXP 	grating: autoDraw = False
73.5665 	EXP 	grating: ori = -2.0
73.5665 	EXP 	fixation: autoDraw = True
74.1004 	INFO 	Keyboard events cleared
74.0991 	EXP 	fixation: autoDraw = False
74.0991 	EXP 	grating: autoDraw = True
74.4320 	EXP 	grating: autoDraw = False
74.7904 	DATA 	Keypress: left
74.7976 	EXP 	fixation: autoDraw = False
74.7976 	EXP 	grating: autoDraw = False
74.7976 	EXP 	grating: ori = -2.0
